,ProdTaken,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisited,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisited,Designation,Age,DurationOfPitch,MonthlyIncome
4081,0,Self Enquiry,3,Salaried,Female,3,4.0,Standard,3.0,Married,4.0,0,4,1,2.0,Senior Manager,31.0,12.0,28097.0
4082,0,Self Enquiry,3,Salaried,Female,3,5.0,Deluxe,3.0,Unmarried,6.0,0,1,0,2.0,Manager,39.0,7.0,27364.0
4083,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Unmarried,5.0,0,1,0,2.0,Executive,33.0,13.0,21716.0
4084,0,Self Enquiry,1,Large Business,Male,3,4.0,Basic,4.0,Married,2.0,1,4,0,1.0,Executive,28.0,24.0,21736.0
4085,1,Company Invited,3,Large Business,Female,4,6.0,Basic,5.0,Single,2.0,0,3,1,1.0,Executive,24.0,7.0,21003.0
4086,0,Company Invited,1,Small Business,Male,2,4.0,Basic,4.0,Single,6.0,0,4,1,1.0,Executive,37.0,10.0,20766.0
4087,0,Company Invited,1,Small Business,Male,4,4.0,Deluxe,5.0,Married,3.0,0,1,1,2.0,Manager,31.0,16.0,21750.0
4088,0,Self Enquiry,3,Salaried,Female,2,4.0,Deluxe,5.0,Married,6.0,1,4,0,1.0,Manager,46.0,11.0,23684.0
4089,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,5.0,Married,6.0,1,4,1,2.0,Executive,55.0,15.0,22935.0
4090,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Single,2.0,0,3,1,1.0,Executive,34.0,9.0,21178.0
4091,1,Self Enquiry,1,Salaried,Male,3,5.0,Basic,3.0,Single,3.0,0,5,1,1.0,Executive,24.0,13.0,19780.0
4092,0,Self Enquiry,3,Small Business,Female,4,4.0,Standard,5.0,Married,3.0,0,1,1,3.0,Senior Manager,47.0,7.0,29131.0
4093,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,3.0,Single,3.0,0,1,1,3.0,Executive,39.0,16.0,20966.0
4094,0,Self Enquiry,1,Small Business,Female,4,4.0,Basic,3.0,Married,2.0,1,4,1,2.0,Executive,32.0,19.0,22607.0
4095,0,Self Enquiry,1,Small Business,Female,4,4.0,Basic,4.0,Single,4.0,0,3,0,1.0,Executive,35.0,32.0,20989.0
4096,1,Self Enquiry,3,Small Business,Female,4,4.0,Basic,4.0,Unmarried,3.0,1,4,0,2.0,Executive,42.0,27.0,21818.0
4097,0,Self Enquiry,1,Small Business,Male,3,5.0,Basic,3.0,Married,4.0,0,3,1,1.0,Executive,51.0,7.0,22368.0
4098,0,Self Enquiry,1,Small Business,Female,3,2.0,Deluxe,5.0,Married,3.0,0,1,1,1.0,Manager,54.0,20.0,23128.0
4099,0,Self Enquiry,1,Small Business,Female,4,4.0,Basic,4.0,Married,3.0,0,5,1,2.0,Executive,34.0,21.0,21434.0
4100,0,Self Enquiry,1,Small Business,Female,3,4.0,King,3.0,Married,,0,5,1,2.0,VP,41.0,11.0,34632.85
4101,0,Self Enquiry,1,Small Business,Male,4,2.0,King,4.0,Single,,0,1,1,2.0,VP,55.0,21.0,34632.85
4102,0,Company Invited,1,Salaried,Male,3,5.0,Deluxe,3.0,Married,3.0,0,4,0,2.0,Manager,35.0,9.0,28225.0
4103,0,Self Enquiry,1,Small Business,Female,4,4.0,Super Deluxe,4.0,Single,5.0,0,5,1,2.0,AVP,52.0,10.0,32412.0
4104,0,Self Enquiry,1,Salaried,Male,4,5.0,King,,Married,2.0,0,1,1,3.0,VP,53.0,7.0,34632.85
4105,0,Self Enquiry,1,Small Business,Female,5,4.0,Basic,4.0,Single,3.0,0,3,0,2.0,Executive,28.0,16.0,20957.0
4106,1,Self Enquiry,1,Salaried,Male,3,5.0,Deluxe,3.0,Married,5.0,1,4,1,1.0,Manager,36.0,30.0,24594.0
4107,0,Company Invited,1,Small Business,Male,3,2.0,Basic,3.0,Married,6.0,0,4,1,1.0,Executive,44.0,14.0,20767.0
4108,0,Company Invited,1,Small Business,Male,4,5.0,Super Deluxe,3.0,Married,2.0,0,4,1,,AVP,46.0,9.0,34632.85
4109,0,Self Enquiry,1,Salaried,Male,4,2.0,Basic,5.0,Married,3.0,1,3,1,1.0,Executive,38.0,28.0,22242.0
4110,0,Company Invited,1,Small Business,Female,3,4.0,Deluxe,4.0,Unmarried,7.0,0,1,0,1.0,Manager,36.0,9.0,23103.0
4111,0,Company Invited,1,Small Business,Female,3,4.0,Deluxe,3.0,Married,4.0,0,1,0,1.0,Manager,43.0,28.0,23943.0
4112,0,Self Enquiry,1,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,1,1,2.0,Manager,39.0,9.0,25231.0
4113,0,Self Enquiry,1,Large Business,Male,3,4.0,Deluxe,3.0,Married,5.0,0,1,0,1.0,Manager,39.0,32.0,24939.0
4114,0,Company Invited,1,Large Business,Male,3,5.0,Deluxe,5.0,Married,7.0,0,3,1,1.0,Manager,28.0,7.0,22976.0
4115,0,Company Invited,1,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,1,1,0,1.0,Manager,50.0,25.0,25482.0
4116,0,Company Invited,1,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,1,3,1,2.0,Executive,35.0,17.0,22493.0
4117,0,Self Enquiry,1,Small Business,Male,2,4.0,Deluxe,3.0,Married,2.0,1,1,1,1.0,Manager,41.0,26.0,21419.0
4118,1,Self Enquiry,1,Small Business,Male,4,4.0,Deluxe,5.0,Married,2.0,1,3,1,3.0,Manager,39.0,32.0,25351.0
4119,1,Self Enquiry,3,Small Business,Female,3,4.0,Standard,3.0,Married,3.0,0,3,0,1.0,Senior Manager,30.0,32.0,26317.0
4120,0,Self Enquiry,1,Salaried,Male,3,2.0,Basic,4.0,Married,3.0,1,4,1,1.0,Executive,24.0,12.0,21006.0
4121,0,Company Invited,1,Small Business,Female,4,4.0,Basic,3.0,Single,3.0,0,3,0,2.0,Executive,37.0,25.0,20831.0
4122,0,Company Invited,1,Salaried,Male,4,5.0,Deluxe,3.0,Married,2.0,0,5,0,2.0,Manager,41.0,16.0,23554.0
4123,0,Self Enquiry,1,Small Business,Male,4,4.0,Standard,5.0,Married,2.0,0,1,0,3.0,Senior Manager,47.0,7.0,28074.0
4124,1,Self Enquiry,3,Small Business,Male,3,6.0,Standard,3.0,Married,3.0,0,1,1,1.0,Senior Manager,33.0,11.0,29078.0
4125,0,Company Invited,1,Salaried,Male,3,5.0,Standard,3.0,Unmarried,3.0,0,5,1,2.0,Senior Manager,31.0,7.0,27152.0
4126,0,Company Invited,3,Salaried,Female,3,4.0,Deluxe,3.0,Single,3.0,0,1,1,2.0,Manager,28.0,27.0,28659.0
4127,0,Self Enquiry,1,Salaried,Male,3,5.0,Standard,4.0,Married,7.0,0,3,1,2.0,Senior Manager,52.0,15.0,31168.0
4128,1,Self Enquiry,1,Large Business,Female,3,4.0,Basic,5.0,Unmarried,7.0,1,4,0,1.0,Executive,31.0,10.0,21335.0
4129,0,Self Enquiry,3,Salaried,Female,4,4.0,Standard,3.0,Single,5.0,1,1,0,1.0,Senior Manager,42.0,13.0,32269.0
4130,1,Company Invited,3,Small Business,Female,3,5.0,Deluxe,5.0,Unmarried,7.0,0,1,1,2.0,Manager,31.0,32.0,25374.0
4131,1,Self Enquiry,1,Large Business,Male,3,4.0,Basic,3.0,Single,2.0,0,1,0,1.0,Executive,30.0,7.0,20736.0
4132,0,Company Invited,3,Small Business,Female,3,5.0,Standard,3.0,Unmarried,8.0,0,4,1,1.0,Senior Manager,46.0,13.0,27543.0
4133,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,5.0,Married,4.0,0,4,1,1.0,Manager,55.0,10.0,24618.0
4134,0,Self Enquiry,1,Salaried,Male,4,4.0,Deluxe,4.0,Unmarried,2.0,0,1,1,2.0,Manager,37.0,12.0,24592.0
4135,0,Self Enquiry,1,Small Business,Female,3,5.0,Basic,4.0,Married,8.0,0,4,0,2.0,Executive,34.0,11.0,21300.0
4136,0,Company Invited,1,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,1,3,1,2.0,Senior Manager,38.0,18.0,30863.0
4137,0,Self Enquiry,3,Salaried,Male,4,4.0,Standard,3.0,Married,2.0,0,1,1,2.0,Senior Manager,39.0,10.0,29287.0
4138,0,Company Invited,1,Small Business,Male,3,6.0,Deluxe,3.0,Married,2.0,0,3,0,1.0,Manager,32.0,7.0,23023.0
4139,0,Self Enquiry,1,Salaried,Male,4,5.0,Basic,3.0,Married,5.0,0,3,0,1.0,Executive,55.0,10.0,20855.0
4140,0,Company Invited,3,Small Business,Male,3,4.0,Basic,3.0,Married,6.0,0,4,1,1.0,Executive,38.0,11.0,21471.0
4141,0,Company Invited,3,Small Business,Female,3,4.0,Standard,3.0,Married,3.0,0,3,1,2.0,Senior Manager,30.0,7.0,26596.0
4142,0,Company Invited,3,Small Business,Female,4,4.0,Standard,3.0,Unmarried,3.0,0,5,1,1.0,Senior Manager,36.0,7.0,27467.0
4143,1,Self Enquiry,1,Small Business,Male,3,5.0,Basic,3.0,Single,3.0,1,3,0,1.0,Executive,30.0,25.0,21067.0
4144,0,Self Enquiry,1,Salaried,Female,3,5.0,Basic,3.0,Unmarried,2.0,0,3,1,1.0,Executive,53.0,9.0,21890.0
4145,0,Self Enquiry,1,Large Business,Male,3,4.0,King,3.0,Married,,0,1,0,1.0,VP,43.0,11.0,34632.85
4146,0,Self Enquiry,2,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,0,4,0,1.0,Executive,55.0,13.0,20945.0
4147,0,Self Enquiry,3,Small Business,Female,4,4.0,King,3.0,Married,,0,1,1,1.0,VP,51.0,7.0,34632.85
4148,1,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Married,7.0,1,1,1,2.0,Executive,34.0,21.0,21114.0
4149,0,Self Enquiry,3,Small Business,Female,4,4.0,Super Deluxe,3.0,Married,7.0,1,3,0,,AVP,44.0,23.0,34632.85
4150,1,Self Enquiry,1,Salaried,Female,3,4.0,Basic,5.0,Married,2.0,0,3,1,2.0,Executive,34.0,9.0,21385.0
4151,0,Company Invited,3,Salaried,Male,4,5.0,King,3.0,Single,,1,1,1,1.0,VP,53.0,9.0,34632.85
4152,0,Self Enquiry,3,Salaried,Female,3,4.0,Basic,4.0,Married,4.0,0,3,1,2.0,Executive,33.0,11.0,22609.0
4153,1,Self Enquiry,1,Salaried,Male,4,5.0,Basic,3.0,Unmarried,2.0,1,5,0,3.0,Executive,33.0,7.0,22408.0
4154,0,Self Enquiry,1,Small Business,Female,4,4.0,Basic,3.0,Married,2.0,0,3,1,1.0,Executive,40.0,7.0,20910.0
4155,0,Company Invited,3,Small Business,Male,4,4.0,Deluxe,3.0,Married,2.0,0,4,1,2.0,Manager,33.0,32.0,23143.0
4156,0,Self Enquiry,1,Salaried,Male,3,4.0,Deluxe,5.0,Married,4.0,0,1,0,1.0,Manager,42.0,26.0,21750.0
4157,0,Self Enquiry,1,Large Business,Male,4,4.0,Deluxe,3.0,Married,3.0,0,3,1,2.0,Manager,41.0,31.0,21997.0
4158,0,Self Enquiry,1,Salaried,Male,4,2.0,King,3.0,Married,,0,4,1,2.0,VP,46.0,7.0,34632.85
4159,0,Company Invited,1,Small Business,Male,4,4.0,Standard,3.0,Married,2.0,0,4,1,1.0,Senior Manager,32.0,10.0,32353.0
4160,0,Self Enquiry,1,Salaried,Female,4,5.0,Basic,3.0,Married,3.0,0,1,0,1.0,Executive,34.0,12.0,21589.0
4161,0,Self Enquiry,1,Salaried,Male,3,5.0,Deluxe,5.0,Married,8.0,0,4,0,2.0,Manager,35.0,9.0,24635.0
4162,0,Self Enquiry,1,Small Business,Female,3,5.0,Basic,5.0,Married,4.0,0,4,0,2.0,Executive,38.0,7.0,22598.0
4163,0,Company Invited,1,Salaried,Male,4,2.0,Deluxe,3.0,Married,6.0,0,1,1,1.0,Manager,46.0,14.0,25112.0
4164,1,Company Invited,1,Small Business,Male,4,4.0,Standard,3.0,Married,8.0,0,3,0,3.0,Senior Manager,38.0,17.0,28726.0
4165,0,Company Invited,1,Large Business,Female,4,4.0,Standard,3.0,Single,2.0,0,1,1,3.0,Senior Manager,40.0,9.0,29616.0
4166,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Single,3.0,0,3,1,2.0,Executive,30.0,22.0,21018.0
4167,0,Self Enquiry,1,Salaried,Female,3,2.0,Deluxe,5.0,Unmarried,5.0,1,1,1,2.0,Manager,43.0,24.0,25223.0
4168,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,4.0,0,1,1,1.0,Manager,30.0,27.0,25609.0
4169,0,Self Enquiry,1,Salaried,Female,4,4.0,Deluxe,3.0,Married,2.0,0,3,1,2.0,Manager,26.0,7.0,23576.0
4170,0,Self Enquiry,1,Small Business,Female,3,5.0,Basic,5.0,Married,2.0,1,4,1,2.0,Executive,43.0,9.0,21271.0
4171,0,Self Enquiry,1,Small Business,Male,3,4.0,King,3.0,Married,,0,5,1,1.0,VP,41.0,9.0,34632.85
4172,0,Self Enquiry,1,Salaried,Male,4,4.0,Basic,3.0,Married,3.0,0,4,1,1.0,Executive,52.0,7.0,21401.0
4173,1,Company Invited,1,Small Business,Male,4,5.0,Basic,4.0,Unmarried,2.0,0,3,0,3.0,Executive,32.0,32.0,22157.0
4174,0,Company Invited,1,Salaried,Male,4,2.0,Basic,4.0,Married,3.0,0,1,0,2.0,Executive,33.0,14.0,21472.0
4175,0,Company Invited,3,Salaried,Male,3,5.0,Deluxe,3.0,Married,5.0,0,5,1,2.0,Manager,39.0,9.0,23927.0
4176,0,Self Enquiry,1,Large Business,Male,3,5.0,Deluxe,5.0,Single,6.0,0,4,0,2.0,Manager,33.0,9.0,20854.0
4177,0,Self Enquiry,3,Large Business,Female,4,6.0,Super Deluxe,4.0,Married,5.0,1,5,1,1.0,AVP,47.0,9.0,34632.85
4178,1,Self Enquiry,1,Salaried,Male,4,4.0,Basic,3.0,Unmarried,4.0,0,4,0,2.0,Executive,29.0,9.0,22163.0
4179,0,Self Enquiry,3,Small Business,Male,4,5.0,Deluxe,4.0,Married,4.0,0,4,1,1.0,Manager,30.0,9.0,25322.0
4180,0,Self Enquiry,1,Small Business,Male,4,5.0,Deluxe,3.0,Married,2.0,0,3,0,2.0,Manager,32.0,30.0,24260.0
4181,0,Company Invited,1,Salaried,Male,3,2.0,Deluxe,5.0,Married,3.0,0,5,1,2.0,Manager,26.0,12.0,22678.0
4182,0,Self Enquiry,1,Small Business,Male,4,4.0,Super Deluxe,3.0,Married,2.0,1,3,1,2.0,AVP,46.0,27.0,32174.0
4183,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,0,5,1,2.0,Executive,37.0,13.0,21888.0
4184,0,Self Enquiry,1,Small Business,Male,3,4.0,King,5.0,Single,,1,1,1,2.0,VP,55.0,7.0,34632.85
4185,1,Company Invited,1,Salaried,Male,3,4.0,Standard,4.0,Married,3.0,1,3,1,1.0,Senior Manager,48.0,32.0,30527.0
4186,0,Self Enquiry,1,Small Business,Male,4,4.0,Basic,3.0,Married,3.0,0,1,1,1.0,Executive,29.0,16.0,20748.0
4187,0,Self Enquiry,3,Small Business,Male,4,4.0,Deluxe,3.0,Married,6.0,0,3,1,1.0,Manager,38.0,13.0,25180.0
4188,0,Self Enquiry,1,Small Business,Male,4,5.0,Basic,3.0,Unmarried,3.0,0,5,1,3.0,Executive,24.0,10.0,21908.0
4189,0,Company Invited,1,Small Business,Female,4,4.0,Standard,3.0,Married,4.0,1,3,0,1.0,Senior Manager,38.0,7.0,32281.0
4190,0,Self Enquiry,1,Salaried,Female,4,2.0,Standard,4.0,Married,2.0,0,5,1,3.0,Senior Manager,36.0,29.0,30674.0
4191,0,Self Enquiry,3,Small Business,Female,3,2.0,Deluxe,5.0,Married,3.0,1,3,1,2.0,Manager,39.0,14.0,24283.0
4192,0,Company Invited,1,Salaried,Female,3,4.0,Deluxe,4.0,Married,3.0,0,5,1,2.0,Manager,27.0,7.0,25075.0
4193,0,Self Enquiry,1,Salaried,Male,4,4.0,King,4.0,Married,,0,5,0,2.0,VP,51.0,11.0,34632.85
4194,0,Self Enquiry,1,Small Business,Male,3,4.0,Super Deluxe,3.0,Married,,1,5,1,1.0,AVP,54.0,10.0,34632.85
4195,0,Self Enquiry,3,Salaried,Male,2,4.0,Deluxe,3.0,Married,3.0,0,3,1,1.0,Manager,43.0,7.0,23585.0
4196,0,Company Invited,3,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,2.0,Manager,30.0,9.0,23232.0
4197,0,Self Enquiry,1,Large Business,Male,3,4.0,Deluxe,3.0,Married,5.0,1,1,0,1.0,Manager,55.0,27.0,24093.0
4198,0,Company Invited,1,Small Business,Male,3,4.0,Deluxe,5.0,Married,3.0,1,3,1,1.0,Manager,27.0,18.0,23419.0
4199,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,3.0,Single,3.0,0,1,1,1.0,Executive,38.0,7.0,20793.0
4200,1,Company Invited,1,Salaried,Male,3,4.0,Basic,3.0,Married,5.0,1,5,0,2.0,Executive,45.0,31.0,21839.0
4201,0,Self Enquiry,1,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,0,2.0,Manager,39.0,30.0,24423.0
4202,1,Self Enquiry,1,Small Business,Male,3,4.0,Basic,4.0,Married,4.0,1,1,1,1.0,Executive,27.0,23.0,21051.0
4203,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,3.0,Unmarried,3.0,0,4,1,2.0,Executive,29.0,15.0,21988.0
4204,0,Company Invited,1,Salaried,Female,3,4.0,King,5.0,Single,,1,3,0,2.0,VP,50.0,17.0,34632.85
4205,0,Self Enquiry,1,Large Business,Male,2,4.0,Deluxe,4.0,Unmarried,6.0,0,1,1,1.0,Manager,37.0,10.0,23163.0
4206,0,Company Invited,3,Small Business,Female,3,4.0,Basic,4.0,Married,3.0,0,3,0,1.0,Executive,32.0,12.0,21467.0
4207,1,Self Enquiry,3,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,3.0,1,1,1,1.0,Manager,27.0,11.0,24506.0
4208,0,Company Invited,1,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,1,1,0,2.0,Executive,38.0,16.0,21004.0
4209,0,Company Invited,3,Small Business,Female,4,4.0,Super Deluxe,4.0,Married,7.0,0,3,1,2.0,AVP,43.0,32.0,32203.0
4210,1,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Single,3.0,0,4,1,1.0,Executive,24.0,10.0,20098.0
4211,0,Self Enquiry,3,Small Business,Male,4,4.0,Standard,4.0,Married,2.0,0,1,1,2.0,Senior Manager,36.0,23.0,26698.0
4212,0,Company Invited,1,Salaried,Male,3,2.0,Basic,3.0,Married,6.0,0,5,1,2.0,Executive,37.0,25.0,22366.0
4213,0,Self Enquiry,1,Small Business,Male,3,6.0,Deluxe,4.0,Married,7.0,0,1,0,2.0,Manager,52.0,9.0,24160.0
4214,0,Self Enquiry,3,Salaried,Male,3,4.0,Super Deluxe,4.0,Single,3.0,0,3,1,,AVP,42.0,9.0,34632.85
4215,0,Self Enquiry,3,Small Business,Female,4,5.0,Basic,3.0,Single,3.0,0,1,0,3.0,Executive,24.0,13.0,19878.0
4216,0,Self Enquiry,1,Small Business,Male,4,2.0,Deluxe,5.0,Unmarried,2.0,0,5,0,2.0,Manager,29.0,23.0,24339.0
4217,0,Self Enquiry,3,Large Business,Male,4,2.0,Deluxe,3.0,Married,6.0,0,1,1,2.0,Manager,32.0,14.0,25607.0
4218,0,Self Enquiry,1,Small Business,Male,3,2.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,40.0,7.0,28291.0
4219,0,Company Invited,1,Salaried,Female,3,4.0,Deluxe,4.0,Married,2.0,0,3,1,2.0,Manager,37.0,31.0,24352.0
4220,0,Self Enquiry,3,Salaried,Male,4,5.0,Deluxe,3.0,Married,3.0,0,3,1,1.0,Manager,33.0,14.0,24162.0
4221,0,Self Enquiry,1,Salaried,Female,3,5.0,Standard,4.0,Married,5.0,0,3,0,2.0,Senior Manager,39.0,32.0,30739.0
4222,0,Company Invited,1,Salaried,Male,3,6.0,Deluxe,3.0,Married,4.0,1,1,1,2.0,Manager,55.0,7.0,24338.0
4223,0,Self Enquiry,1,Large Business,Male,3,4.0,Basic,3.0,Married,2.0,1,4,1,1.0,Executive,32.0,12.0,23499.0
4224,0,Self Enquiry,2,Salaried,Male,4,5.0,Deluxe,5.0,Married,5.0,0,3,0,3.0,Manager,32.0,9.0,25088.0
4225,0,Company Invited,1,Salaried,Male,4,4.0,Standard,5.0,Married,3.0,0,1,1,1.0,Senior Manager,46.0,14.0,23888.0
4226,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,1,4,1,2.0,Executive,32.0,9.0,21373.0
4227,0,Company Invited,1,Salaried,Female,4,4.0,Standard,4.0,Married,8.0,0,3,1,2.0,Senior Manager,34.0,12.0,30556.0
4228,0,Self Enquiry,1,Small Business,Male,4,4.0,Super Deluxe,5.0,Married,,1,3,1,3.0,AVP,40.0,17.0,34632.85
4229,0,Company Invited,1,Salaried,Female,3,4.0,Basic,3.0,Single,2.0,0,5,0,1.0,Executive,44.0,17.0,21133.0
4230,0,Self Enquiry,1,Large Business,Female,3,5.0,Super Deluxe,3.0,Single,2.0,1,3,0,1.0,AVP,50.0,7.0,32642.0
4231,1,Self Enquiry,1,Small Business,Male,3,5.0,Deluxe,4.0,Married,4.0,0,1,1,1.0,Manager,53.0,15.0,23619.0
4232,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,4.0,Single,3.0,1,3,0,2.0,Executive,28.0,12.0,21156.0
4233,0,Self Enquiry,3,Large Business,Female,4,5.0,Deluxe,4.0,Married,3.0,1,1,1,3.0,Manager,33.0,15.0,23906.0
4234,0,Self Enquiry,3,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,3.0,1,4,0,2.0,Manager,28.0,9.0,23156.0
4235,0,Self Enquiry,3,Small Business,Male,4,4.0,Deluxe,3.0,Married,6.0,0,1,0,1.0,Manager,32.0,14.0,26225.0
4236,0,Self Enquiry,1,Small Business,Female,4,2.0,Deluxe,3.0,Unmarried,2.0,0,3,0,1.0,Manager,33.0,9.0,23733.0
4237,1,Self Enquiry,1,Small Business,Male,3,6.0,Basic,3.0,Married,7.0,1,3,1,2.0,Executive,29.0,9.0,22142.0
4238,0,Self Enquiry,1,Small Business,Female,4,4.0,Deluxe,3.0,Married,3.0,0,3,1,3.0,Manager,31.0,32.0,24453.0
4239,0,Company Invited,1,Salaried,Female,3,5.0,Standard,3.0,Married,3.0,0,1,1,1.0,Senior Manager,32.0,14.0,27621.0
4240,0,Company Invited,1,Small Business,Male,3,5.0,King,3.0,Married,,0,5,1,1.0,VP,40.0,14.0,34632.85
4241,1,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,3.0,Married,6.0,1,4,1,2.0,Manager,40.0,10.0,23916.0
4242,0,Company Invited,3,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,5.0,0,3,1,1.0,Manager,34.0,17.0,23360.0
4243,0,Self Enquiry,1,Salaried,Male,3,4.0,King,3.0,Married,,0,1,1,1.0,VP,48.0,12.0,34632.85
4244,0,Company Invited,1,Salaried,Female,3,5.0,Deluxe,3.0,Married,3.0,0,3,1,1.0,Manager,44.0,17.0,23935.0
4245,0,Company Invited,3,Small Business,Male,4,4.0,Deluxe,4.0,Married,2.0,1,1,0,2.0,Manager,28.0,7.0,25027.0
4246,0,Company Invited,1,Salaried,Female,3,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,2.0,Manager,55.0,27.0,23547.0
4247,0,Self Enquiry,1,Salaried,Female,3,4.0,Standard,5.0,Married,2.0,0,5,1,1.0,Senior Manager,44.0,14.0,28663.0
4248,0,Self Enquiry,1,Salaried,Male,4,4.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,46.0,15.0,22375.0
4249,0,Self Enquiry,3,Small Business,Male,3,6.0,Deluxe,3.0,Married,4.0,1,3,1,1.0,Manager,41.0,7.0,26135.0
4250,1,Self Enquiry,1,Salaried,Male,4,6.0,Basic,5.0,Married,3.0,1,3,0,2.0,Executive,30.0,15.0,20797.0
4251,0,Self Enquiry,1,Salaried,Male,2,5.0,Basic,3.0,Unmarried,2.0,0,1,1,1.0,Executive,30.0,16.0,22661.0
4252,0,Self Enquiry,3,Small Business,Female,2,5.0,Deluxe,3.0,Married,3.0,0,1,1,1.0,Manager,31.0,12.0,24796.0
4253,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,4.0,Married,3.0,0,1,0,2.0,Manager,28.0,15.0,24892.0
4254,0,Self Enquiry,1,Small Business,Male,4,4.0,Deluxe,3.0,Married,2.0,0,3,1,3.0,Manager,38.0,12.0,25025.0
4255,0,Self Enquiry,1,Salaried,Male,4,5.0,Standard,3.0,Married,2.0,1,5,1,3.0,Senior Manager,39.0,22.0,30188.0
4256,0,Self Enquiry,1,Small Business,Female,3,4.0,Standard,3.0,Unmarried,3.0,1,4,1,2.0,Senior Manager,32.0,14.0,25821.0
4257,0,Self Enquiry,3,Small Business,Female,3,5.0,Deluxe,4.0,Married,3.0,1,5,1,1.0,Manager,30.0,17.0,26946.0
4258,0,Self Enquiry,1,Large Business,Male,4,4.0,Standard,4.0,Unmarried,2.0,0,3,1,2.0,Senior Manager,36.0,12.0,26773.0
4259,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,1,0,2.0,Executive,24.0,32.0,21582.0
4260,0,Self Enquiry,1,Small Business,Male,4,5.0,Deluxe,4.0,Unmarried,8.0,1,3,1,3.0,Manager,42.0,13.0,24710.0
4261,0,Company Invited,3,Small Business,Male,4,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,3.0,Manager,48.0,11.0,21654.0
4262,0,Self Enquiry,1,Salaried,Female,3,4.0,Super Deluxe,3.0,Single,4.0,0,3,0,,AVP,43.0,30.0,34632.85
4263,0,Company Invited,3,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,0,1,1,2.0,Manager,30.0,9.0,23327.0
4264,0,Self Enquiry,2,Large Business,Male,3,4.0,Basic,3.0,Married,2.0,1,4,1,2.0,Executive,43.0,9.0,21374.0
4265,0,Self Enquiry,1,Small Business,Female,4,4.0,Basic,4.0,Married,3.0,0,4,0,2.0,Executive,33.0,9.0,21048.0
4266,0,Self Enquiry,3,Small Business,Female,4,4.0,Standard,3.0,Married,5.0,0,4,0,2.0,Senior Manager,49.0,32.0,31182.0
4267,0,Self Enquiry,1,Small Business,Male,3,2.0,Deluxe,5.0,Married,6.0,1,3,1,2.0,Manager,38.0,13.0,24652.0
4268,0,Company Invited,3,Large Business,Female,3,4.0,Deluxe,3.0,Married,2.0,1,3,1,2.0,Manager,31.0,32.0,23414.0
4269,0,Self Enquiry,3,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,0,5,0,2.0,Manager,27.0,7.0,23974.0
4270,0,Self Enquiry,1,Salaried,Male,4,5.0,Deluxe,3.0,Unmarried,5.0,0,1,1,1.0,Manager,43.0,9.0,25459.0
4271,1,Company Invited,3,Large Business,Female,4,5.0,Basic,4.0,Single,3.0,1,5,1,3.0,Executive,24.0,7.0,20852.0
4272,0,Company Invited,3,Small Business,Female,3,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,2.0,Manager,37.0,7.0,25331.0
